Add_Date,Add_Time,Advantage,Company,Degree,Description,Experience,Finance,Highlights,If_Intern,Income_Max(k),Income_Mid(k),Income_Min(k),Income_Range(k),Industry,Location,Path,Size,Sys_Date,Sys_Time,Tags,Title
20200216,00:00,平台好、七险一金、团队氛围好,深圳市晨北科技有限公司,本科,"岗位职责：
1. 基于大数据平台，负责BI、画像、数据仓库的开发和应用；
2. 基于海量用户行为数据，建立、评估、持续优化数据模型；
3. 结合公司的业务场景，进行数据产品设计，解决业务痛点，提升用户体验，探索新的商业模式；
任职要求：
1. 本科及以上学历，计算机或数学相关专业，
2. 思维清晰敏捷，逻辑分析能力强，具有良好的语言和书面表达能力；
3. 有用户画像构建和应用实战经验的优先；
4. 熟悉互联网大数据计算领域研发，有数据挖掘实践经验的优先。",经验3-5年,未融资,“平台好、七险一金、团队氛围好”,0,40,30.0,20,20k-40k,电商,南山区,https://www.lagou.com/jobs/6554482.html?show=432f0d0792554576bd2cf73661f93d47,150-500人,20200219,08:47:43,大数据 数据分析,大数据分析开发工程师
20200218,00:00,绩效奖金、项目奖金、员工旅游、团建活动,昊飞网络,本科,"岗位职责：
1、负责产品上线活动及商业化模块数据跟踪、产品等数据分析，探寻问题与优化空间，为业务提供分析指导；
2. 负责游戏各阶段数据的整理、分析及提交数据报告，重点对用户行为数据进行分析和挖掘，利用数据分析结论推动产品的优化；
3. 对业务数据进行整合、分析挖掘，挖掘产品以及用户潜在信息，为营销、运营及决策提供业务分析及数据支持。
任职资格：
1、统招本科或以上学历，一年以上互联网或游戏行业数据分析工作经验；
2.了解数据库，熟悉sql，有python或R语言经验优先；
3. 熟悉数学建模分析算法，具有优秀的数学基础和数据分析能力；
4. 对数据结构、数据挖掘和机器学习的常用算法有一定了解，有实践经验优先；
5. 接触过数据仓库和大数据处理系统（如redshift,hive等）优先。
6.后期可能前往广州办公。",经验3-5年,不需要融资,“绩效奖金、项目奖金、员工旅游、团建活动”,0,20,16.0,12,12k-20k,游戏,西丽,https://www.lagou.com/jobs/6807222.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,08:48:11,游戏 数据分析 游戏,数据分析运营
20200218,00:00,国企背景 资本雄厚 大牛云集 发展空间大,滴滴优点,本科,"岗位职责
1、数据预处理：数据爬虫、地图数据编辑、校正以及日志ETL清洗
2、协助BI做数据准确性测试以及协助BI报表定时任务以及数据可视化的开发
3、跟随产品优化、项目进度，对应产出改进或新建数据分析报告，协助BI产品经理发现问题；
4、解读关键性业务指标，结合数据和业务定位关键问题，产出日常报表；
5、日常数据提取和分析，满足其他业务方数据分析需求。

岗位要求
1、计算机、统计、数据挖掘、GIS、交通相关专业；
2、熟练掌握Python完成数据清洗、数据爬虫、数据可视化以及数据接口开发；
3、有数据挖掘相关经验，掌握各种常见机器学习算法，对深度学习有一定了解优先；
4、能使用PowerBI或SmartBI（或任一种常见BI工具：QV，Tableau，QuickBI）制作和发布数据报表优先；
5、数据敏感度高，逻辑分析能力强，学习能力强，耐心细致有良好的沟通能力和团队协同工作能力；
6、了解R、NodeJS、Java、MongoDB、SparkSQL或其它任一种数据工具/语言优先

公司介绍：
滴滴优点科技（深圳）有限公司于2016年3月由深圳巴士集团、滴滴出行及中科院深圳北斗院三方共同投资成立。滴滴优点基于大数据、物联网和移动互联网技术，专注于智慧公交调度系统和公交共享出行平台研发。“优点出行”、“优点调度”产品已在全国多个城市上线运营。",经验3-5年,不需要融资,“国企背景 资本雄厚 大牛云集 发展空间大”,0,30,25.0,20,20k-30k,移动互联网,福田区,https://www.lagou.com/jobs/6810307.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,08:48:36,移动互联网 电商 BI 数据分析,数据分析师
20200218,00:00,大平台，业务前景好，发展空间大,腾讯,本科,"负责证券业务数据衍生指标开发和建设 
支持产品需求完成证券业务内数据分析和选股策略开发工作 
参与建设证券数据质量校验与监控体系

岗位要求
1、本科及以上学历，计算机、数学等相关专业，有3年及以上数据处理、分析相关经验 
2、参与过完整的数据采集、数据清洗整理、分析和开发工作 
3、熟练使用Python/Scala/SQL等语言，具有HIVE/Hadoop/Spark等大规模分布式计算平台使用经验； 
4、较强的数据敏感度，能结合产品团队的需求完成数据分析和开发 
5、良好的沟通能力和合作意识；具备高度的责任心，良好的结果导向和抗压能力 
6、具有storm/spark streaming等实时计算经验者优先；对金融业务熟悉者优先",经验3-5年,上市公司,“大平台，业务前景好，发展空间大”,0,60,45.0,30,30k-60k,社交,南油,https://www.lagou.com/jobs/6800110.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,08:49:01,数据分析,证券数据分析工程师（深圳）
20200218,00:00,福利待遇，弹性工作，下午茶，五险一金,梦享网络,不限,"岗位职责 ：
1、 负责产品海量数据的提取及分析挖掘，为相关部门提供数据支持。
2、 深入理解业务，协助实现数据驱动的运营及决策指导。
3、 挖掘数据特征及数据价值，探索数据商业化，提出产品优化方案，协助提升数据产品用
户体验。
4、 设计和开发底层数据分析模型，并不断优化，结合业务需求研究用户画像，构建用户标
签体系。
5、 监测日常数据，优化数据埋点，对数据异常波动进行分析，并协助解决数据问题。
岗 位 要求：
1、 本科以上学历，数学、统计学、计算机等相关专业优先考虑。
2、 2年以上数据分析经验，有移动互联网、电商等相关行业经验优先考虑。
3、 具有数据思维，熟悉数据分析与挖掘的流程及方法，擅于从数据中发现问题，并提出解
决方案。
4、 熟悉 SQL 数据查询及分析，有 MySQL 等关系型数据库使用经验。
5、 熟悉 Elasticsearch 原理及使用技术，有海量数据提取及分析处理经验优先。
6、 熟悉 python 编程，熟练使用 numpy、pandas、matplotlib、sklearn 等进行数据处理、可
视化及建模。
7、 掌握常用机器学习算法（分类、聚类、回归、关联等）原理、应用场景及代码实现。
8、 了解 Hadoop 生态相关技术及 Linux 常用命令，有 hivesql、spark、Hbase 等使用经验者
优先。",经验3-5年,B轮,“福利待遇，弹性工作，下午茶，五险一金”,0,25,19.0,13,13k-25k,"移动互联网,广告营销",南山区,https://www.lagou.com/jobs/6575933.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,08:49:31,移动互联网 数据分析,数据分析师
20200218,00:00,"工作氛围好,股票期权,试用期全薪",盛业资本,不限,"岗位职责:
1、基于业务需求，规划分析思路，完成从数据提取、数据清洗、数据分析和报告产出的整个流程，为业务问题原因排查及解决方案提供数据支撑；
2、在深入理解业务基础上，结合业务目标和问题，构建数据指标体系与分析模型，为数据化运营提供系统化的解决方案；
3、主动分析并研究业务数据，基于数据分析结果，为管理层和业务部门提供商业策略分析和业务优化建议；
4、基于业务分析经验，将关键分析思路进行产品化，并参与企业数据产品的设计与实现；
5、通过研究和数据支持产品的优化改进，指导数据应用部门工作。

任职资格:
1、统计学、数学、计算机信息类、数据挖掘等相关专业3年以上数据分析相关工作经验，具有互联网数据挖掘、用户行为分析，产业价值分析经验者优先；
2、熟练使用Excel、PPT、R/python、SQL，有缜密的逻辑思维和较好的文字、数据、图表呈现能力；
3、熟悉常用数据挖掘算法（如分类、聚类、回归等）及其原理，并具备相关项目经验；
4、责任心强，细致认真，能承受较强的工作压力，热爱数据分析工作。",经验3-5年,上市公司,"“工作氛围好,股票期权,试用期全薪”",0,30,22.5,15,15k-30k,"金融,数据服务",福田区,https://www.lagou.com/jobs/6434446.html?show=432f0d0792554576bd2cf73661f93d47,150-500人,20200219,08:50:08,金融 商业 数据分析 可视化 SPSS,数据分析师
20200219,00:00,"五险一金,绩效奖金,带薪年假,定期体检",平安人寿,本科,"工作职责
1.负责建立代理人业务数据分析体系，开发体系各项业务指标
2.负责代理人业务数据监控，分析业务指标变化原因及趋势，为业务运营及决策提供数据依据
3.深度参与及了解业务项目，结合业务现状与专项需求，提出优化改进措施
任职要求
1. 本科及以上学历，一年以上数据分析、数据挖掘等相关工作经验，具有互联网数据运营开发经验者优先；
2. 熟悉linux开发环境，熟练掌握SQL，Python，Spark，熟悉java、scala优先 ；
3. 对数据具有高度敏感性，善于分析数据，态度严谨，高度耐心，观察细致
4. 具备较强的学习及理解能力，良好沟通协调能力及团队合作精神，善于思考、总结
5. 具备较强的工程能力，能够快速响应需求",经验3-5年,上市公司,"“五险一金,绩效奖金,带薪年假,定期体检”",0,20,15.0,10,10k-20k,金融,福田区,https://www.lagou.com/jobs/6685702.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,08:50:39,大数据 数据分析 数据处理,02247K-数据分析岗
20200218,00:00,竞争力薪酬 带薪年假 员工旅游,麦风科技,本科,"岗位职责：
1. GA（Google Analytics）设置及维护：设置GA的各项配置，优化数据跟踪；
2. 数据监测：对整体站内和站外的数据发生变化做实时监控，及时反馈异常波动；
3. 数据分析：能通过分析用户行为、生命周期、留存转化等，给出提升产品运营效率和用户体验的建议；
4. 活动分析: 针对各种营销活动，分析用户特征、需求、购买行为、活跃度等，提供数据可视化内容支持；
5. 定期输出数据分析报告：负责各项日常运营数据的采集、统计与分析工作，优化网站运营工作；
6. 跨部门协作：基于数据分析，与市场推广、运营、产品以及其他主要相关方开展跨职能协作。

任职资格：
1.数据分析能力强，熟悉及了解GA（Google Analytics），有相关工作经验者优先
2. 热爱互联网网络营销，熟悉各类网络营销
3. 英文读写能力过关，英语六级及以上
4. 有网站运营、SEO、SEM等工作经验者优先
5. 做事认真负责，责任心强，有较强的沟通能力和团队协作能力",经验3-5年,不需要融资,“竞争力薪酬 带薪年假 员工旅游”,0,12,9.5,7,7k-12k,"移动互联网,电商",西乡,https://www.lagou.com/jobs/6658244.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,08:51:18,数据分析 数据运营,GA数据分析专员
20200218,00:00,公司快融资,数神科技,不限,"岗位职责：
1.市场分析，供应商产品分析，负责公司的产品数据分析；
2.通过建立数学分析模型对零售数据进行分析，积极主动地从数据化分析中发掘有用信息；
3.编写脚本程序对市场行情数据进行分析统计。

任职要求：（熟练使用 tableau SQL Excel）

1.本科以上学历，应用数学、计算机、统计学等相关专业优先；
2.有良好的分析能力、数据挖掘能力、逻辑能力强，对数据有极强的敏感性；
3.熟悉Oracle、SQL server、Mysql 等至少一种数据库，能够编写简单的SQL脚本；
4.能够熟练的操作办公软件，能使用Excel实现数据可视化的优先；
5.较强学习能力，有良好的表达能力，具备较强的独立分析问题和解决问题的能力;
6.对市场/零售/数据分析有兴趣有热情或是有相关经验的优先。
工作地址",经验3-5年,未融资,“公司快融资”,0,23,18.0,13,13k-23k,"移动互联网,数据服务",福田区,https://www.lagou.com/jobs/6782767.html?show=432f0d0792554576bd2cf73661f93d47,150-500人,20200219,08:51:55,BI SQL SPSS 数据运营,数据分析师
20200218,00:00,大数据人工智能；名校系大牛；技术氛围浓,一面数据,本科,"与资深分析师合作，撰写、交付分析报告；
协助维护公司内部数据，监控问题并跟进解决；
负责与公司合作伙伴日常沟通和关系维护工作。

任职要求：
熟练使用 Excel 和 PowerPoint，能熟练使用 SQL 和 Tableau 者优先；
本科及以上学历；
有良好的沟通能力，做事认真、负责、有耐心，有较强的服务意识、团队合作意识和主观能动性。

关于我们：
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外**的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及**对冲基金；
我们团队里有许多**的开发者和数据科学家，来自腾讯、百度、快播、华为、BCG、麦肯锡，毕业于海内外**高校；
我们获得了来自**投资机构的三轮投资，资金充足，处在高速发展的上升期。但我们仍然是一个小公司，你的加入仍然可以对公司的发展轨迹产生明显的影响和贡献。

公司福利：
有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
年度体检：豪华体检，健康强壮的身体是工作的基础；
零食饮料：不间断的供应丰富优质的零食饮料；
年度旅游：前脚去泰国后脚去巴厘岛，随着团队的壮大，以后能去得更远；
舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景

... ....",经验不限,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,8,6.5,5,5k-8k,"移动互联网,数据服务",南山区,https://www.lagou.com/jobs/6407908.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,08:52:30,大数据,数据分析师助理
20200218,00:00,"上市集团,内部正编,大平台,发展空间大",世联行,本科,"岗位职责：
1、负责业务数据整理与统计，形成日报、周报及月报；
2、跟踪日常业务指标，收集运营意见，定期进行数据统计分析及竞品情况分析跟踪；
3、负责验证数据的准确性和完整性；
4、深入理解业务方向，负责数据分析和建模，撰写相关分析报告。
招聘要求：
1、本科以上学历，数学、统计学、计算机等相关专业优先 ；
2、1年以上互联网数据分析经验；
3、具备较强的沟通能力和数据洞察能力，报告呈现能力；
4、有租赁行业、房地产行业背景优先。",经验3-5年,上市公司,"“上市集团,内部正编,大平台,发展空间大”",0,9,7.5,6,6k-9k,企业服务,科技园,https://www.lagou.com/jobs/5228770.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,08:52:58,大数据 BI 数据分析,数据分析专员
20200218,00:00,公有云平台,汇合,本科,"1.数据分析岗位，对数字敏感度强，具备较好的数据处理和分析能力，能够熟练使用sql, python进行数据处理和分析
2.沟通协调能力强，具备较好的协调和问题处理能力，能够积极总结经验，改进工作方法和提升工作效率
3.具备较好的文稿总结和编写能力，具备一定项目管理经验
4.本科及以上的学历。
工作内容：数据处理+数据分析",经验1-3年,不需要融资,“公有云平台”,0,13,10.5,8,8k-13k,"企业服务,金融",科技园,https://www.lagou.com/jobs/6771458.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,08:53:49,数据分析 SQL,数据分析师
20200218,00:00,平台稳定，年终奖丰厚，团队优秀，氛围活跃,尚游游戏,本科,"岗位职责：
1、能够对游戏系统做相关专题研究及专项调研，研究用户行为特征，为公司经营决策、产品方向提供数据支持；
2、能够对产品运营数据进行系统研究，分析其中的异常情况，并对项目策划给予建议；
3、全面分析运营活动、游戏版本、市场活动等效果，为日常运营优化提供数据支持；
4、负责对多种数据进行挖掘、组合分析、深度分析；
5、根据业务发展完善数据挖掘、数据分析体系。
  岗位要求：
1、计算机、数学、统计学、心理学等相关专业本科及以上学历；
2、2年以上工作经验，至少1年以上从事游戏数据分析工作，对数据分析感兴趣，热爱游戏行业；
3、精通OFFICE，熟练使用SQL语句；熟悉R语言或者SPSS/SAS优先考虑；
4、具备较强的逻辑思维能力，对数据有敏锐的洞察力，责任心强，有团队协作精神。",经验3-5年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,20,15.0,10,10k-20k,游戏,科技园,https://www.lagou.com/jobs/6721519.html?show=432f0d0792554576bd2cf73661f93d47,150-500人,20200219,08:54:18,游戏 SQL 数据分析 数据运营 SPSS,游戏数据分析师
20200218,00:00,大数据人工智能；名校系大牛；技术氛围浓,一面数据,本科,"与资深分析师合作，撰写、交付分析报告；
协助维护公司内部数据，监控问题并跟进解决；
负责与公司合作伙伴日常沟通和关系维护工作。

任职要求：
熟练使用 Excel 和 PowerPoint，能熟练使用 SQL 和 Tableau 者优先；
本科及以上学历；
有良好的沟通能力，做事认真、负责、有耐心，有较强的服务意识、团队合作意识和主观能动性。

关于我们：
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外**的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及**对冲基金；
我们团队里有许多**的开发者和数据科学家，来自腾讯、百度、快播、华为、BCG、麦肯锡，毕业于海内外**高校；
我们获得了来自**投资机构的三轮投资，资金充足，处在高速发展的上升期。但我们仍然是一个小公司，你的加入仍然可以对公司的发展轨迹产生明显的影响和贡献。

公司福利：
有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
年度体检：豪华体检，健康强壮的身体是工作的基础；
零食饮料：不间断的供应丰富优质的零食饮料；
年度旅游：前脚去泰国后脚去巴厘岛，随着团队的壮大，以后能去得更远；
舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景

... ....",经验不限,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,8,6.5,5,5k-8k,"移动互联网,数据服务",南山区,https://www.lagou.com/jobs/5947503.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,08:54:52,大数据,数据分析师助理 
20200218,00:00,弹性工作，免费三餐，租房补贴，带薪休假,字节跳动,本科,"职位职责：
1、负责产品经分平台（BI）需求的输出与实现，并跟进使用过种中问题和提出优化方案（包含tlog数据源的维护）；
2、负责产品运营数据日报、周报的输出；
3、为组内其他同事在对应模块所作的数据分析，提供数据源支持；
4、响应项目负责人的专项分析需求，为运营决策和内容研发方向提供分析报告作为参考；
5、监控项目的关键数据（收入、活跃、在线、留存、核心玩法参与等），对数据异常进行预警、找出原因；
6、在游戏新内容上线后、进行深度体验结合数据、用户反馈、用户调研输出效果分析报告。

职位要求：
1、本科及以上学历，2年以上数据分析的工作经验，热爱游戏，深入体验过多种类型的游戏， 对主流游戏的核心玩法、数值设计、经济系统、社交系统等都有一定的了解；
2、有成熟的数据分析和数据挖掘经验。 熟练掌握和使用excel， 至少熟练掌握一种查询工具（SQL、hive），至少数量掌握一种分析工具（SPSS、R语言、SAS等）；
3、有较好的报告撰写能力；
4、有自驱力，积极主动，工作细致，耐心，有强烈的责任感。",经验3-5年,C轮,“弹性工作，免费三餐，租房补贴，带薪休假”,0,30,22.5,15,15k-30k,文娱丨内容,南山区,https://www.lagou.com/jobs/6064987.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,08:55:17,产品,游戏数据分析师
20200218,00:00,平台稳定，年终奖丰厚，团队优秀，氛围活跃,尚游游戏,本科,"岗位职责：
1、能够对游戏系统做相关专题研究及专项调研，研究用户行为特征，为公司经营决策、产品方向提供数据支持；
2、能够对产品运营数据进行系统研究，分析其中的异常情况，并对项目策划给予建议；
3、全面分析运营活动、游戏版本、市场活动等效果，为日常运营优化提供数据支持；
4、负责对多种数据进行挖掘、组合分析、深度分析；
5、根据业务发展完善数据挖掘、数据分析体系。
  岗位要求：
1、计算机、数学、统计学、心理学等相关专业本科及以上学历；
2、2年以上工作经验，至少1年以上从事游戏数据分析工作，对数据分析感兴趣，热爱游戏行业；
3、精通OFFICE，熟练使用SQL语句；熟悉R语言或者SPSS/SAS优先考虑；
4、具备较强的逻辑思维能力，对数据有敏锐的洞察力，责任心强，有团队协作精神。",经验1-3年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,15,11.5,8,8k-15k,游戏,科技园,https://www.lagou.com/jobs/6719432.html?show=432f0d0792554576bd2cf73661f93d47,150-500人,20200219,08:55:41,游戏 游戏运营 数据分析 用户留存 用户增长,游戏运营（数据分析方向）
